Retailer,Address,CITY,ZIP,County,Game,Year,Month,Sales
DISCOUNT SMOKE & LIQUOR WRHSE,6100 E STATE ROUTE 150,GRANDVIEW,64030,JACKSON,TRIPLE PLAY,2016,1,34
CASEYS 3074,400 E 2ND ST,GRANT CITY,64456,WORTH,TRIPLE PLAY,2016,1,42
CASEYS 3084,828 W MONROE ST,MEXICO,65265,AUDRAIN,TRIPLE PLAY,2016,1,56
CRAZY HATS,1611 N CAMPBELL AVE,SPRINGFIELD,65803,GREENE,TRIPLE PLAY,2016,1,2
CASEYS 3020,2764 W 32ND ST,JOPLIN,64804,NEWTON,TRIPLE PLAY,2016,1,152
CASEYS 3020,2764 W 32ND ST,JOPLIN,64804,NEWTON,TRIPLE PLAY,2016,2,0
CASEYS 3068,33 S MAIN ST,CASSVILLE,65625,BARRY,TRIPLE PLAY,2016,1,16
CASEYS 3068,33 S MAIN ST,CASSVILLE,65625,BARRY,TRIPLE PLAY,2016,4,0
DAN'S LIQUOR,98 LEGEND PKWY #102,EUREKA,63025,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,2
LAKEWAY QUICKSHOP,26955 HWY H,LINCOLN,65338,BENTON,TRIPLE PLAY,2016,1,10
QUIKTRIP 607R,8583 ST CHARLES ROCK RD,ST JOHN,63114,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,106
MACADOODLES,1455 E INDEPENDENCE,SPRINGFIELD,65804,GREENE,TRIPLE PLAY,2016,1,48
MACADOODLES,1455 E INDEPENDENCE,SPRINGFIELD,65804,GREENE,TRIPLE PLAY,2016,2,0
FAST STOP #1,3500 INDEPENDENCE AVE,KANSAS CITY,64124,JACKSON,TRIPLE PLAY,2016,1,8
COME & GO,9305 E US HWY 40,INDEPENDENCE,64055,JACKSON,TRIPLE PLAY,2016,1,12
DISCOUNT CIGS & BEER 96,410 E MARSHALL ST,CHARLESTON,63834,MISSISSIPPI,TRIPLE PLAY,2016,1,12
DOWNSTREAM Q STORE,4777 DOWNSTREAM BLVD,JOPLIN,64804,NEWTON,TRIPLE PLAY,2016,1,26
DOWNSTREAM Q STORE,4777 DOWNSTREAM BLVD,JOPLIN,64804,NEWTON,TRIPLE PLAY,2016,2,0
GET & GO SAFE LLC,130 N HOWELL AVE,WEST PLAINS,65775,HOWELL,TRIPLE PLAY,2016,1,6
BREAK TIME 3135,609 N CATALPA ST,DEXTER,63841,STODDARD,TRIPLE PLAY,2016,1,50
BUCKY'S EXPRESS 653,28 CLARKSON RD,ELLISVILLE,63011,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,44
BUCKY'S EXPRESS 653,28 CLARKSON RD,ELLISVILLE,63011,ST. LOUIS COUNTY,TRIPLE PLAY,2016,6,0
DJ'S DRINK,12344 NATURAL BRIDGE RD,BRIDGETON,63044,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,10
MPC 40,221 W MAIN ST,STEELVILLE,65565,CRAWFORD,TRIPLE PLAY,2016,1,0
GAS N SHOP,100 LAKE ST LOUIS BLVD,LAKE ST LOUIS,63367,ST. CHARLES,TRIPLE PLAY,2016,1,20
GAS N SHOP,100 LAKE ST LOUIS BLVD,LAKE ST LOUIS,63367,ST. CHARLES,TRIPLE PLAY,2016,2,0
CAFE TELEGRAPH,2650 TELEGRAPH RD,ST LOUIS,63125,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,2
WOODYS TAVERN & SPORTS BAR,5834 OSAGE BEACH PKWY,OSAGE BEACH,65065,CAMDEN,TRIPLE PLAY,2016,1,6
MPC 41,1211 E 10TH ST,ROLLA,65401,PHELPS,TRIPLE PLAY,2016,1,30
MPC 41,1211 E 10TH ST,ROLLA,65401,PHELPS,TRIPLE PLAY,2016,2,0
CLOUD 9 CONVENIENCE 201,201 SE GRAND AVE,LEES SUMMIT,64063,JACKSON,TRIPLE PLAY,2016,1,12
OZORA TRAVEL PLAZA,17049  NEW BREMEN RD,SAINTE GENEVIEVE,63670,ST. GENEVIEVE,TRIPLE PLAY,2016,1,18
DC'S CONVENIENCE STORE,204 W SWITZLER ST,CENTRALIA,65240,BOONE,TRIPLE PLAY,2016,1,44
BANNISTER FOOD MART,5501 E BANNISTER RD,KANSAS CITY,64137,JACKSON,TRIPLE PLAY,2016,1,22
WOOD'S SHED THE,1201 W US HIGHWAY 136,ROCK PORT,64482,ATCHISON,TRIPLE PLAY,2016,1,34
ABEL'S QUIK SHOP 21,3508 W GEORGIA ST,LOUISIANA,63353,PIKE,TRIPLE PLAY,2016,1,70
ABEL'S QUIK SHOP 21,3508 W GEORGIA ST,LOUISIANA,63353,PIKE,TRIPLE PLAY,2016,2,0
SMOKERS EXPRESS,602 N FRANKLIN ST,CUBA,65453,FRANKLIN,TRIPLE PLAY,2016,1,4
C-STORE BOLIVAR HWY,1342 HIGHWAY U,BOLIVAR,65613,POLK,TRIPLE PLAY,2016,1,16
THE BOTTLE,212 W HWY 24,SALISBURY,65281,CHARITON,TRIPLE PLAY,2016,1,2
ROY'S CONVENIENCE STORE,11118 SPRINGTOWN RD,MINERAL POINT,63660,WASHINGTON,TRIPLE PLAY,2016,1,4
POWERS 66,1509 W 12TH,KANSAS CITY,64101,JACKSON,TRIPLE PLAY,2016,1,44
DALTON'S,1130 W HWY 76,BRANSON,65616,TANEY,TRIPLE PLAY,2016,1,68
ZIPZ FUEL EXPRESSO 7,13920 S 71 HWY,GRANDVIEW,64030,JACKSON,TRIPLE PLAY,2016,1,38
CVS PHARMACY 05727,1301 PLATTE FALLS RD,PLATTE CITY,64079,PLATTE,TRIPLE PLAY,2016,1,8
GAS-MART 21,14010 US HWY 67,WEST ALTON,63386,ST. CHARLES,TRIPLE PLAY,2016,1,44
GAS-MART 21,14010 US HWY 67,WEST ALTON,63386,ST. CHARLES,TRIPLE PLAY,2016,2,0
A-1 WINE & LIQUOR,6796 N HANLEY RD,ST LOUIS,63134,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,16
GAS MART 22,6901 HAMPTON AVE,ST LOUIS,63109,ST. LOUIS CITY,TRIPLE PLAY,2016,1,212
LONE JACK 66,205 S BYNUM RD,LONE JACK,64070,JACKSON,TRIPLE PLAY,2016,1,20
TIGER FOODS,301 W TILDEN ST,HUMANSVILLE,65674,POLK,TRIPLE PLAY,2016,1,34
TIGER FOODS,301 W TILDEN ST,HUMANSVILLE,65674,POLK,TRIPLE PLAY,2016,2,0
AYERCO 32,1700 OAK ST,CANTON,63435,LEWIS,TRIPLE PLAY,2016,1,30
CREST BOWL,650 N NEW FLORISSANT RD,FLORISSANT,63031,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,46
CREST BOWL,650 N NEW FLORISSANT RD,FLORISSANT,63031,ST. LOUIS COUNTY,TRIPLE PLAY,2016,2,0
SINCLAIR,5220 BLUE RIDGE CUT OFF,RAYTOWN,64133,JACKSON,TRIPLE PLAY,2016,1,18
DJ'S C-STORE,404 N CLEVELAND ST,FAYETTE,65248,HOWARD,TRIPLE PLAY,2016,1,8
JAYS,10580 STATE RT FF SE,AGENCY,64401,BUCHANAN,TRIPLE PLAY,2016,1,74
SNAPPY STORE 1620,1620 W 14TH ST,KANSAS CITY,64102,JACKSON,TRIPLE PLAY,2016,1,104
SNAPPY STORE 1620,1620 W 14TH ST,KANSAS CITY,64102,JACKSON,TRIPLE PLAY,2016,2,0
SNAPPY STORE 1620,1620 W 14TH ST,KANSAS CITY,64102,JACKSON,TRIPLE PLAY,2016,4,0
EAST OFFICE BAR & GRILL,406 E WASHINGTON ST,CUBA,65453,CRAWFORD,TRIPLE PLAY,2016,1,14
CLEVELAND BP,24620 SOUTH STATE RT D,CLEVELAND,64734,CASS,TRIPLE PLAY,2016,1,12
TIMS FOOD MART,440 1ST ST,SUMMERSVILLE,65571,TEXAS,TRIPLE PLAY,2016,1,26
MACADOODLES,483 BRANSON LANDING,BRANSON,65616,TANEY,TRIPLE PLAY,2016,1,20
PROSPECT BP,3500 PROSPECT AVE,KANSAS CITY,64128,JACKSON,TRIPLE PLAY,2016,1,44
FAST STOP,1910 ARMOUR RD,N KANSAS CITY,64116,CLAY,TRIPLE PLAY,2016,1,28
DISCOUNT EXPRESS,310 S 3RD ST,OZARK,65721,CHRISTIAN,TRIPLE PLAY,2016,1,80
DISCOUNT EXPRESS,310 S 3RD ST,OZARK,65721,CHRISTIAN,TRIPLE PLAY,2016,2,0
BREAK TIME 3137,121 S HWY 125,STRAFFORD,65757,GREENE,TRIPLE PLAY,2016,1,72
BREAK TIME 3137,121 S HWY 125,STRAFFORD,65757,GREENE,TRIPLE PLAY,2016,4,0
SIX STARS MKT,5477 N KINGSHIGHWAY BLVD,ST LOUIS,63115,ST. LOUIS CITY,TRIPLE PLAY,2016,1,10
RIGHT CHOICE,403 N WALNUT ST,CAMERON,64429,CLINTON,TRIPLE PLAY,2016,1,52
RIGHT CHOICE,403 N WALNUT ST,CAMERON,64429,CLINTON,TRIPLE PLAY,2016,5,0
DIERBERGS-DES PERES,1080 LINDEMANN RD,DES PERES,63131,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,46
DIERBERGS-DES PERES,1080 LINDEMANN RD,DES PERES,63131,ST. LOUIS COUNTY,TRIPLE PLAY,2016,2,0
BRAD'S CONVENIENCE,1201 E HWY 96 STE A,ORONOGO,64855,JASPER,TRIPLE PLAY,2016,1,70
CONOCO,2401 CHAMBERS RD,ST LOUIS,63136,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,26
CONOCO,2401 CHAMBERS RD,ST LOUIS,63136,ST. LOUIS COUNTY,TRIPLE PLAY,2016,2,0
EXPRESS STOP STORE #3,379 N JEFFERSON AVE,LEBANON,65536,LACLEDE,TRIPLE PLAY,2016,1,8
BOLTON GENERAL STORE,7326 STATE HWY BB,WILLARD,65781,GREENE,TRIPLE PLAY,2016,1,24
DOUBLE OH GRILL,48 STATE HIGHWAY OO,REEDS SPRING,65737,STONE,TRIPLE PLAY,2016,1,6
DOUBLE OH GRILL,48 STATE HIGHWAY OO,REEDS SPRING,65737,STONE,TRIPLE PLAY,2016,2,0
VAN BRUNT BP,3027 VAN BRUNT BLVD,KANSAS CITY,64128,JACKSON,TRIPLE PLAY,2016,1,18
VAN BRUNT BP,3027 VAN BRUNT BLVD,KANSAS CITY,64128,JACKSON,TRIPLE PLAY,2016,2,0
PROSPECT BP,6245 PROSPECT AVE,KANSAS CITY,64130,JACKSON,TRIPLE PLAY,2016,1,8
PILOT FLYING J 571,2460 E HWY 60,CHARLESTON,63834,MISSISSIPPI,TRIPLE PLAY,2016,1,54
JASSI MART,406 SW OUTER RD,ARCHIE,64725,CASS,TRIPLE PLAY,2016,1,24
AMERIMART 3,1803 INDEPENDENCE ST,CAPE GIRARDEAU,63703,CAPE GIRARDEAU,TRIPLE PLAY,2016,1,58
AMERIMART 3,1803 INDEPENDENCE ST,CAPE GIRARDEAU,63703,CAPE GIRARDEAU,TRIPLE PLAY,2016,2,0
CROSSROADS,RR 2 BOX 2420,SEDGEWICKVILLE,63781,BOLLINGER,TRIPLE PLAY,2016,1,16
SHORT STOP 85,700 E 85TH ST,KANSAS CITY,64131,JACKSON,TRIPLE PLAY,2016,1,10
ASBURY QUIK STOP,540 HOLLAND AVE,ASBURY,64832,JASPER,TRIPLE PLAY,2016,1,18
WORLD OF SMOKES,5924 N BELT HWY,ST JOSEPH,64506,BUCHANAN,TRIPLE PLAY,2016,1,36
LEATHERWOOD HILLS,1641 W ROUTE K,COLUMBIA,65203,BOONE,TRIPLE PLAY,2016,1,70
LEATHERWOOD HILLS,1641 W ROUTE K,COLUMBIA,65203,BOONE,TRIPLE PLAY,2016,2,0
FRATERNAL ORDER OF BEARS #26,401-403 FRONT ST,GRANT CITY,64456,WORTH,TRIPLE PLAY,2016,1,4
WEBERS FRONT ROW,3930 VOGEL RD,"ARNOLD, MO",63010,JEFFERSON,TRIPLE PLAY,2016,1,6
LINDENWOOD PUB,138 N KINGSHIGHWAY,ST CHARLES,63301,ST. CHARLES,TRIPLE PLAY,2016,1,2
CASEYS 3086,223 E MADISON ST,IRONTON,63650,IRON,TRIPLE PLAY,2016,1,52
SHANTY THE,1663 S OLD HWY 141,FENTON,63026,JEFFERSON,TRIPLE PLAY,2016,1,4
Y LIQUOR,346 S 291 HWY,LIBERTY,64068,CLAY,TRIPLE PLAY,2016,1,8
HY-VEE GAS 1381,1201 SW 3RD ST,LEES SUMMIT,64081,JACKSON,TRIPLE PLAY,2016,1,176
HY-VEE GAS 1381,1201 SW 3RD ST,LEES SUMMIT,64081,JACKSON,TRIPLE PLAY,2016,2,0
7-ELEVEN 26590E,4251 NE ANTIOCH RD,KANSAS CITY,64117,CLAY,TRIPLE PLAY,2016,1,54
FANCHERS STORE LLC,2326 HWY 17,IBERIA,65486,MILLER,TRIPLE PLAY,2016,1,16
FISH BEAK THE,418 1ST ST,GLASGOW,65254,HOWARD,TRIPLE PLAY,2016,1,4
FLORISSANT FOOD & PACKAGE LIQ,1925 WASHINGTON ST,FLORISSANT,63033,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,80
FLORISSANT FOOD & PACKAGE LIQ,1925 WASHINGTON ST,FLORISSANT,63033,ST. LOUIS COUNTY,TRIPLE PLAY,2016,2,0
WEST MAIN MARKET,103 WALNUT ST,FESTUS,63028,JEFFERSON,TRIPLE PLAY,2016,1,4
DOC 'N RAYS,221 COUNTY RD 371,HOLTS SUMMIT,65043,CALLAWAY,TRIPLE PLAY,2016,1,16
DOC 'N RAYS,221 COUNTY RD 371,HOLTS SUMMIT,65043,CALLAWAY,TRIPLE PLAY,2016,2,0
WINDSTARS 5101,5101 E FRONT ST,KANSAS CITY,64120,JACKSON,TRIPLE PLAY,2016,1,18
TANEY COMO PLAYERS CLUB,2581 ST HWY 176,ROCKAWAY BEACH,65740,TANEY,TRIPLE PLAY,2016,1,20
GRANDVIEW CORNER,815 MAIN ST,GRANDVIEW,64030,JACKSON,TRIPLE PLAY,2016,1,32
HY-VEE GAS 1320,8371 N ST CLAIR AVE,KANSAS CITY,64151,PLATTE,TRIPLE PLAY,2016,1,40
QUIK STOP,1091 GRAVOIS RD,FENTON,63026,JEFFERSON,TRIPLE PLAY,2016,1,2
AIRPORT MARKET,8516 AIRPORT RD,ST LOUIS,63134,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,14
DISCOUNT SMOKES,5730 NE ANTIOCH RD,GLADSTONE,64119,CLAY,TRIPLE PLAY,2016,1,8
PRENGERS EXTREME MART,327 E SINGLETON ST,CENTRALIA,65240,BOONE,TRIPLE PLAY,2016,1,70
PRENGERS EXTREME MART,327 E SINGLETON ST,CENTRALIA,65240,BOONE,TRIPLE PLAY,2016,2,0
QUIKTRIP 202,16501 E US 40 HWY,INDEPENDENCE,64055,JACKSON,TRIPLE PLAY,2016,1,258
QUIKTRIP 202,16501 E US 40 HWY,INDEPENDENCE,64055,JACKSON,TRIPLE PLAY,2016,2,0
PUB 231,6070 TELEGRAPH RD STE H,SAINT LOUIS,63129,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,22
CASEYS 3081,4107 MILLER ST,BETHANY,64424,HARRISON,TRIPLE PLAY,2016,1,8
CASEYS 3081,4107 MILLER ST,BETHANY,64424,HARRISON,TRIPLE PLAY,2016,4,0
PEVELY CONVENIENCE MART,206 JOACHIM ST,PEVELY,63070,JEFFERSON,TRIPLE PLAY,2016,1,36
WABASH BAR & GRILL,111 E COATES ST,MOBERLY,65270,RANDOLPH,TRIPLE PLAY,2016,1,2
INNER CITY OIL,5901 SWOPE PKWY,KANSAS CITY,64130,JACKSON,TRIPLE PLAY,2016,1,2
U-GAS ROCK HILL 232,9401 MANCHESTER RD,ROCK HILL,63119,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,168
U-GAS ROCK HILL 232,9401 MANCHESTER RD,ROCK HILL,63119,ST. LOUIS COUNTY,TRIPLE PLAY,2016,2,0
PIT STOP THE,13101 N ROUTE B,HALLSVILLE,65255,BOONE,TRIPLE PLAY,2016,1,42
DISCOUNT TOBACCO,7444 HOLMES RD,KANSAS CITY,64131,JACKSON,TRIPLE PLAY,2016,1,50
BOTTLE SHOP THE,1006 S WESTWOOD BLVD,POPLAR BLUFF,63901,BUTLER,TRIPLE PLAY,2016,1,10
HY-VEE GAS 1384,300 N 291 HWY,LIBERTY,64068,CLAY,TRIPLE PLAY,2016,1,100
LOTS OF LIQUOR,4475 CENTRAL SCHOOL RD,ST CHARLES,63304,ST. CHARLES,TRIPLE PLAY,2016,1,40
BENT PENNY TAVERN THE,3821 S CAMPBELL AVE E,SPRINGFIELD,65807,GREENE,TRIPLE PLAY,2016,1,2
SCHNUCKS MARKET 174,2511 KEHRS MILL RD,CHESTERFIELD,63017,ST. CHARLES,TRIPLE PLAY,2016,1,36
SCHNUCKS MARKET 174,2511 KEHRS MILL RD,CHESTERFIELD,63017,ST. CHARLES,TRIPLE PLAY,2016,2,0
LUCKY'S CONVENIENCE STORE,133 W MALONE AVE,SIKESTON,63801,SCOTT,TRIPLE PLAY,2016,1,32
DISCOUNT SMOKES,4021 N OAK TRFY,KANSAS CITY,64116,CLAY,TRIPLE PLAY,2016,1,2
TOWN & COUNTRY,7270 STATE HWY 14 E,SPARTA,65753,CHRISTIAN,TRIPLE PLAY,2016,1,4
60 WEST STOP N GO,18085 HWY 60 W,POPLAR BLUFF,63901,BUTLER,TRIPLE PLAY,2016,1,22
MAIN STOP,320 E MAIN ST,NEOSHO,64850,NEWTON,TRIPLE PLAY,2016,1,4
KIRKWOOD DELI & GROCERY,500 W ESSEX AVE,KIRKWOOD,63122,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,30
TUBBYS GRUB/PUB ON THE RIVER,103-105 S FIRST ST,CLARKSVILLE,63336,PIKE,TRIPLE PLAY,2016,1,2
HY-VEE GAS 1033,629 SW US 40 HWY,BLUE SPRINGS,64014,JACKSON,TRIPLE PLAY,2016,1,94
HY-VEE GAS 1033,629 SW US 40 HWY,BLUE SPRINGS,64014,JACKSON,TRIPLE PLAY,2016,3,0
HY-VEE GAS 1033,629 SW US 40 HWY,BLUE SPRINGS,64014,JACKSON,TRIPLE PLAY,2016,4,0
SPEEDY MART TWO,1205 OLD 63 N,COLUMBIA,65201,BOONE,TRIPLE PLAY,2016,1,12
SPEEDY MART TWO,1205 OLD 63 N,COLUMBIA,65201,BOONE,TRIPLE PLAY,2016,2,0
BUBBLES LIQUORS,3717 S NOLAND RD,INDEPENDENCE,64055,JACKSON,TRIPLE PLAY,2016,1,12
PIEDMONT GAS MART,523 S MAIN ST,PIEDMONT,63957,WAYNE,TRIPLE PLAY,2016,1,48
7-ELEVEN 26923G,610 JUNGERMAN RD,ST PETERS,63376,ST. CHARLES,TRIPLE PLAY,2016,1,78
RENDEZVOUS ROOM THE,521 S VANDEVENTER,ST LOUIS,63110,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,4
CASEYS 3230,503 S FRANKLIN ST,KIRKSVILLE,63501,ADAIR,TRIPLE PLAY,2016,1,6
CASEYS 3230,503 S FRANKLIN ST,KIRKSVILLE,63501,ADAIR,TRIPLE PLAY,2016,3,0
CASEYS 3222,919 W WASHINGTON ST,MARSHFIELD,65706,WEBSTER,TRIPLE PLAY,2016,1,38
CASEYS 3222,919 W WASHINGTON ST,MARSHFIELD,65706,WEBSTER,TRIPLE PLAY,2016,3,0
COOL SPOT LIQUOR,4125 S OLD HWY 94,ST PETERS,63304,ST. CHARLES,TRIPLE PLAY,2016,1,12
COOL SPOT LIQUOR,4125 S OLD HWY 94,ST PETERS,63304,ST. CHARLES,TRIPLE PLAY,2016,2,0
A1 QUICK SHOP,5000 DELMAR BLVD,ST LOUIS,63108,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,16
COPIA,1110 WASHINGTON AVE,ST LOUIS,63101,ST. LOUIS CITY,TRIPLE PLAY,2016,1,16
ARAB STATION LLC,3725 STATE HIGHWAY 51,ZALMA,63787,BOLLINGER,TRIPLE PLAY,2016,1,8
WEST END MARKET,1148 UNION BLVD,ST LOUIS,63113,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,10
MAPLEWOOD LIQUOR,7203 MANCHESTER RD,MAPLEWOOD,63143,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,20
LEE'S PACKAGE LIQUOR,2528 GRAVOIS RD,HIGH RIDGE,63049,JEFFERSON,TRIPLE PLAY,2016,1,10
EAST EDGE EXPRESS,4787 E LIBERTY ST,MEXICO,65265,AUDRAIN,TRIPLE PLAY,2016,1,46
CASEYS 3099,100 E HWY 54,EL DORADO SPGS,64744,CEDAR,TRIPLE PLAY,2016,1,36
HUBS PUB & GRILL,10 N DOVER ST,BONNE TERRE,63628,ST. FRANCOIS,TRIPLE PLAY,2016,1,20
SUMMER FRESH SUPERMARKET,163 W OLD MILL RD,FAIR GROVE,65648,GREENE,TRIPLE PLAY,2016,1,10
SUMMER FRESH SUPERMARKET,163 W OLD MILL RD,FAIR GROVE,65648,GREENE,TRIPLE PLAY,2016,6,0
PRICE CUTTER 86,759 W WASHINGTON ST,MARSHFIELD,65706,WEBSTER,TRIPLE PLAY,2016,1,10
PRICE CUTTER 86,759 W WASHINGTON ST,MARSHFIELD,65706,WEBSTER,TRIPLE PLAY,2016,6,0
SUMMER FRESH SUPERMARKET,615 E MT VERNON BLVD,MT VERNON,65712,LAWRENCE,TRIPLE PLAY,2016,1,14
SUMMER FRESH SUPERMARKET,200 N GRAND AVE,GREENFIELD,65661,DADE,TRIPLE PLAY,2016,1,6
SUMMER FRESH SUPERMARKET,516 W JEFFERSON AVE,CONWAY,65632,LACLEDE,TRIPLE PLAY,2016,1,14
SUMMER FRESH SUPERMARKET,516 W JEFFERSON AVE,CONWAY,65632,LACLEDE,TRIPLE PLAY,2016,2,0
CASH SAVER,1047 S MAGUIRE,WARRENSBURG,64093,JOHNSON,TRIPLE PLAY,2016,1,18
ON THE RUN 230,11152 MANCHESTER RD,KIRKWOOD,63122,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,40
ON THE RUN 230,11152 MANCHESTER RD,KIRKWOOD,63122,ST. LOUIS COUNTY,TRIPLE PLAY,2016,2,0
A & A GROCERY CORP,4323 JENNINGS STATION RD,ST LOUIS,63121,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,22
GRAND BP GAS MART,3182 S GRAND BLVD,ST LOUIS,63118,ST. LOUIS CITY,TRIPLE PLAY,2016,1,34
JACK'S CONVENIENCE LLC,33133 HIGHWAY 21,LESTERVILLE,63654,REYNOLDS,TRIPLE PLAY,2016,1,48
JACK'S CONVENIENCE LLC,33133 HIGHWAY 21,LESTERVILLE,63654,REYNOLDS,TRIPLE PLAY,2016,2,0
EZ PANTRY,10711 MARGATEHALL DR,BRIDGETON,63044,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,4
DIRTY HARRY'S PUB,3100 SW 7 HWY STE K,BLUE SPRINGS,64014,JACKSON,TRIPLE PLAY,2016,1,12
KMART 3239,7100 NW PRAIRIE VIEW RD,KANSAS CITY,64151,JOHNSON,TRIPLE PLAY,2016,1,14
KMART 3239,7100 NW PRAIRIE VIEW RD,KANSAS CITY,64151,JOHNSON,TRIPLE PLAY,2016,3,0
KMART 3812,2233 N WESTWOOD BLVD,POPLAR BLUFF,63901,BUTLER,TRIPLE PLAY,2016,1,6
KMART 3934,1003 S BISHOP AVE,ROLLA,65401,PHELPS,TRIPLE PLAY,2016,1,14
KMART 4026,2901 5N BELT HWY,ST JOSEPH,64506,BUCHANAN,TRIPLE PLAY,2016,1,16
KMART 4427,16200 E US HWY 24,INDEPENDENCE,64056,JACKSON,TRIPLE PLAY,2016,1,6
KMART 4720,6650 MANCHESTER AVE,ST LOUIS,63139,ST. LOUIS CITY,TRIPLE PLAY,2016,1,80
KMART 4720,6650 MANCHESTER AVE,ST LOUIS,63139,ST. LOUIS CITY,TRIPLE PLAY,2016,3,0
KMART 4720,6650 MANCHESTER AVE,ST LOUIS,63139,ST. LOUIS CITY,TRIPLE PLAY,2016,4,0
KMART 4743,11978 ST CHARLES  RK RD,BRIDGETON,63044,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,2
KMART 7710,1477 STATE HWY 248,BRANSON,65616,TANEY,TRIPLE PLAY,2016,1,2
KMART 7710,1477 STATE HWY 248,BRANSON,65616,TANEY,TRIPLE PLAY,2016,2,0
KMART 9105,1400 S LIMIT AVE,SEDALIA,65301,PETTIS,TRIPLE PLAY,2016,1,4
KMART 9332,3101 S GLENSTONE AVE,SPRINGFIELD,65804,GREENE,TRIPLE PLAY,2016,1,20
KMART 9332,3101 S GLENSTONE AVE,SPRINGFIELD,65804,GREENE,TRIPLE PLAY,2016,2,0
KMART 9336,4023 S NOLAND RD,INDEPENDENCE,64055,JACKSON,TRIPLE PLAY,2016,1,6
KMART 9338,3901 LEMAY FERRY RD,ST LOUIS,63125,ST. LOUIS CITY,TRIPLE PLAY,2016,1,2
KMART 9353,155 TWIN CITY MALL,CRYSTAL CITY,63019,JEFFERSON,TRIPLE PLAY,2016,1,6
SHOP N GO 343,14060 HWY 23,ALMA,64001,LAFAYETTE,TRIPLE PLAY,2016,1,36
HY-VEE GAS 5542,9401 E US 350 HWY,RAYTOWN,64133,JACKSON,TRIPLE PLAY,2016,1,66
HY-VEE GAS 5542,9401 E US 350 HWY,RAYTOWN,64133,JACKSON,TRIPLE PLAY,2016,2,0
FUEL EXPRESSO 9,10500 NE COOKINGHAM DR,KANSAS CITY,64157,CLAY,TRIPLE PLAY,2016,1,70
FUEL EXPRESSO 9,10500 NE COOKINGHAM DR,KANSAS CITY,64157,CLAY,TRIPLE PLAY,2016,2,0
FUEL EXPRESSO 9,10500 NE COOKINGHAM DR,KANSAS CITY,64157,CLAY,TRIPLE PLAY,2016,3,0
HARTER HOUSE SUPERMARKET,815 N KENNETH ST,NIXA,65714,CHRISTIAN,TRIPLE PLAY,2016,1,34
WORLD LIQUOR & TOBACCO,3002 N BELT HWY,ST JOSEPH,64506,BUCHANAN,TRIPLE PLAY,2016,1,2
A&D DISC TOBACCO SHOP,8575 HWY 24,TAYLOR,63471,MARION,TRIPLE PLAY,2016,1,2
A&D DISC TOBACCO SHOP,2120 E LIBERTY ST,MEXICO,65265,AUDRAIN,TRIPLE PLAY,2016,1,38
A&D DISC TOBACCO SHOP,932 BUSINESS HWY 54 S,FULTON,65251,CALLAWAY,TRIPLE PLAY,2016,1,6
D.I.C.K.'S DRIVE IN CONV,1730 W JESSE JAMES RD,EXCELSIOR SPRINGS,64024,CLAY,TRIPLE PLAY,2016,1,12
EVERYDAY CONVENIENCE,910 FAIRGROUNDS RD,JEFFERSON CITY,65109,COLE,TRIPLE PLAY,2016,1,40
PAUL'S CONVENIENCE STORE,1217 N JESSE JAMES RD,EXCELSIOR SPG,64024,CLAY,TRIPLE PLAY,2016,1,104
BEE LINE SNACK SHOP 13,39618 HIGHWAY 87,RUSSELLVILLE,65074,MONITEAU,TRIPLE PLAY,2016,1,24
WEBSTER SERVICE & WASH,3157 S BRENTWOOD BLVD,ST LOUIS,63119,ST. LOUIS COUNTY,TRIPLE PLAY,2016,1,10
AMBASSADOR BP,8787 NW 112TH ST,KANSAS CITY,64153,PLATTE,TRIPLE PLAY,2016,1,22
WARRENSBURG SHELL,221 E YOUNG AVE,WARRENSBURG,64093,JOHNSON,TRIPLE PLAY,2016,1,22
HARTER HOUSE STRAFFORD,421 E OLD ROUTE 66,STRAFFORD,65757,GREENE,TRIPLE PLAY,2016,1,6
HARTER HOUSE STRAFFORD,421 E OLD ROUTE 66,STRAFFORD,65757,GREENE,TRIPLE PLAY,2016,2,0
